<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,5,20200109,1155,254.0700000,254.1500000,253.9400000,254.0100000,203670
GAZP,5,20200109,1200,254.0100000,254.1000000,253.9200000,253.9600000,146620
GAZP,5,20200109,1205,253.9600000,254.1200000,253.8900000,254.0600000,316380
GAZP,5,20200109,1210,254.0200000,254.1000000,253.9400000,254.0300000,108230
GAZP,5,20200109,1215,254.0300000,254.1000000,253.4000000,253.4000000,897050
GAZP,5,20200109,1220,253.4000000,253.4600000,252.8500000,252.8500000,863000
GAZP,5,20200109,1225,252.8600000,252.9000000,251.8200000,251.9900000,1875300
GAZP,5,20200109,1230,252.0000000,252.7800000,251.8500000,252.6200000,993920
GAZP,5,20200109,1235,252.7000000,252.8400000,252.6000000,252.6900000,252090
GAZP,5,20200109,1240,252.6900000,253.1900000,252.6300000,253.0900000,495790
GAZP,5,20200109,1245,253.0800000,253.5000000,253.0000000,253.4500000,744340
GAZP,5,20200109,1250,253.4900000,253.7800000,253.4900000,253.7200000,364460
GAZP,5,20200109,1255,253.7100000,254.1400000,253.7000000,254.0900000,565990
GAZP,5,20200109,1300,254.0700000,254.1500000,253.7500000,254.0600000,260150
GAZP,5,20200109,1305,254.0800000,254.2000000,253.9700000,254.0800000,283090
GAZP,5,20200109,1310,254.0800000,254.1100000,253.9500000,254.0200000,111890
GAZP,5,20200109,1315,254.0300000,254.2200000,253.9700000,254.0600000,184340
GAZP,5,20200109,1320,254.0600000,254.2000000,253.9800000,254.0600000,78460
GAZP,5,20200109,1325,254.0600000,254.3300000,254.0600000,254.2000000,259680
GAZP,5,20200109,1330,254.2400000,254.3400000,254.2200000,254.2700000,92390
GAZP,5,20200109,1335,254.2500000,254.3000000,253.9500000,254.1400000,101350
GAZP,5,20200109,1340,254.1400000,254.2000000,254.0700000,254.1400000,61390
GAZP,5,20200109,1345,254.1100000,254.1200000,253.3300000,253.4400000,347650
GAZP,5,20200109,1350,253.4000000,253.7300000,253.2900000,253.7100000,201750
GAZP,5,20200109,1355,253.6500000,253.7100000,253.3500000,253.4100000,94570
GAZP,5,20200109,1400,253.4500000,253.8400000,253.3900000,253.7000000,120440
GAZP,5,20200109,1405,253.7700000,254.0800000,253.5200000,253.7900000,159490
GAZP,5,20200109,1410,253.8200000,254.0600000,253.6300000,253.7100000,68040
GAZP,5,20200109,1415,253.7000000,253.8600000,253.6300000,253.6600000,59950
GAZP,5,20200109,1420,253.6600000,253.8000000,253.5100000,253.6300000,99200
GAZP,5,20200109,1425,253.6800000,254.0000000,253.6400000,253.9700000,119310
GAZP,5,20200109,1430,254.0000000,254.2400000,253.9100000,254.1900000,352660
GAZP,5,20200109,1435,254.1700000,254.3800000,254.0000000,254.2600000,140560
GAZP,5,20200109,1440,254.2600000,254.3100000,254.0700000,254.3000000,82570
GAZP,5,20200109,1445,254.2900000,254.4600000,254.2700000,254.3200000,139840
GAZP,5,20200109,1450,254.3300000,254.6800000,254.2600000,254.4400000,259350
GAZP,5,20200109,1455,254.4200000,254.6800000,254.3500000,254.6300000,184710
GAZP,5,20200109,1500,254.6300000,254.6500000,254.4400000,254.4400000,106960
GAZP,5,20200109,1505,254.4400000,254.6800000,254.3700000,254.6700000,124800
GAZP,5,20200109,1510,254.6800000,254.8000000,254.5500000,254.7100000,174990
GAZP,5,20200109,1515,254.7700000,254.9300000,254.7000000,254.8300000,450720
GAZP,5,20200109,1520,254.8600000,254.8600000,254.3300000,254.4500000,571350
GAZP,5,20200109,1525,254.4600000,254.7400000,254.2500000,254.3500000,379200
GAZP,5,20200109,1530,254.4000000,254.4000000,253.9900000,254.3000000,282720
GAZP,5,20200109,1535,254.2200000,254.4000000,254.1800000,254.3100000,73540
GAZP,5,20200109,1540,254.3100000,254.3800000,254.1200000,254.3000000,96310
GAZP,5,20200109,1545,254.3000000,254.3000000,254.0200000,254.1400000,97820
GAZP,5,20200109,1550,254.1100000,254.2700000,253.9400000,254.1700000,288300
GAZP,5,20200109,1555,254.2500000,254.2700000,254.1000000,254.1700000,37540
GAZP,5,20200109,1600,254.1700000,254.4300000,254.1000000,254.3300000,154430
GAZP,5,20200109,1605,254.3400000,254.3400000,254.1400000,254.1800000,86190
GAZP,5,20200109,1610,254.1800000,254.1800000,254.1000000,254.1800000,96940
GAZP,5,20200109,1615,254.1800000,254.1800000,253.7300000,253.8600000,373000
GAZP,5,20200109,1620,253.8800000,254.0200000,253.6600000,254.0200000,341870
GAZP,5,20200109,1625,254.0400000,254.2000000,254.0000000,254.1300000,119310
GAZP,5,20200109,1630,254.1300000,254.1900000,254.0200000,254.1000000,72350
GAZP,5,20200109,1635,254.1000000,254.2000000,254.0600000,254.0900000,98570
GAZP,5,20200109,1640,254.0500000,254.2400000,253.9700000,254.1900000,98310
GAZP,5,20200109,1645,254.1500000,254.4100000,254.1100000,254.2200000,111300
GAZP,5,20200109,1650,254.2200000,254.4100000,254.2000000,254.2100000,114270
GAZP,5,20200109,1655,254.2100000,254.3800000,254.2100000,254.2700000,110270
GAZP,5,20200109,1700,254.2200000,254.2200000,254.0100000,254.0600000,182130
GAZP,5,20200109,1705,254.0100000,254.3000000,254.0100000,254.2400000,94100
GAZP,5,20200109,1710,254.2900000,254.3200000,254.0100000,254.0100000,144400
GAZP,5,20200109,1715,254.0100000,254.2600000,254.0100000,254.2600000,131160
GAZP,5,20200109,1720,254.2600000,254.3400000,254.1500000,254.1900000,190920
GAZP,5,20200109,1725,254.1900000,254.3700000,254.1200000,254.3300000,166170
GAZP,5,20200109,1730,254.3200000,254.3200000,254.0500000,254.1700000,230680
GAZP,5,20200109,1735,254.1800000,254.2600000,254.0100000,254.1900000,505260
GAZP,5,20200109,1740,254.2000000,254.4900000,254.2000000,254.2600000,316210
GAZP,5,20200109,1745,254.2300000,254.7300000,254.0300000,254.0900000,585870
GAZP,5,20200109,1750,254.1100000,254.2100000,254.0700000,254.1100000,288190
GAZP,5,20200109,1755,254.1500000,254.1900000,253.8100000,254.0300000,627050
GAZP,5,20200109,1800,254.0400000,254.1600000,253.8100000,253.9900000,291150
GAZP,5,20200109,1805,253.9600000,254.5300000,253.9600000,254.4100000,291310
GAZP,5,20200109,1810,254.4800000,254.5900000,254.4000000,254.5200000,312610
GAZP,5,20200109,1815,254.5200000,254.6000000,254.4000000,254.4300000,200440
GAZP,5,20200109,1820,254.4600000,254.4800000,254.2000000,254.2400000,233530
GAZP,5,20200109,1825,254.2700000,254.4800000,254.2500000,254.3900000,166800
GAZP,5,20200109,1830,254.4000000,254.5000000,254.2100000,254.4300000,287890
GAZP,5,20200109,1835,254.4300000,254.6500000,254.3900000,254.5700000,500000
GAZP,5,20200109,1845,254.0700000,254.0700000,254.0700000,254.0700000,1701300
GAZP,5,20200110,1000,253.9900000,254.3500000,253.4400000,253.5000000,428330
GAZP,5,20200110,1005,253.5000000,253.5300000,253.2200000,253.4300000,308430
GAZP,5,20200110,1010,253.4100000,253.6000000,253.2800000,253.5300000,343090
GAZP,5,20200110,1015,253.6000000,253.9700000,253.4000000,253.8100000,97770
GAZP,5,20200110,1020,253.8600000,254.0800000,253.6100000,253.6200000,234480
GAZP,5,20200110,1025,253.6800000,253.9300000,253.5100000,253.6000000,81500
GAZP,5,20200110,1030,253.6000000,253.8000000,253.5500000,253.6500000,119850
GAZP,5,20200110,1035,253.6000000,253.6600000,252.7500000,253.1200000,427550
GAZP,5,20200110,1040,253.0300000,253.3400000,252.9000000,252.9000000,201260
GAZP,5,20200110,1045,252.8900000,253.2500000,252.7100000,253.0900000,180910
GAZP,5,20200110,1050,253.1200000,253.3800000,253.0100000,253.3000000,133900
GAZP,5,20200110,1055,253.3000000,253.4000000,253.1100000,253.3900000,61620
GAZP,5,20200110,1100,253.2800000,253.7200000,253.1000000,253.3800000,314920
GAZP,5,20200110,1105,253.3700000,253.3800000,253.0000000,253.2000000,155740
GAZP,5,20200110,1110,253.2000000,253.2000000,252.7200000,253.0000000,279470
GAZP,5,20200110,1115,252.9700000,253.2800000,252.8000000,253.0000000,536530
GAZP,5,20200110,1120,252.9900000,252.9900000,252.5800000,252.7000000,216690
GAZP,5,20200110,1125,252.6700000,252.9000000,252.4200000,252.7300000,199850
GAZP,5,20200110,1130,252.7900000,253.0000000,252.7300000,252.9500000,155360
GAZP,5,20200110,1135,252.9900000,253.3000000,252.7200000,253.2200000,215030
GAZP,5,20200110,1140,253.2300000,253.3800000,253.0000000,253.0800000,209520
GAZP,5,20200110,1145,253.0100000,253.1500000,252.9500000,253.0900000,203030
GAZP,5,20200110,1150,253.0500000,253.4100000,252.8600000,252.9700000,250160
GAZP,5,20200110,1155,252.9900000,253.2800000,252.9000000,253.2300000,44100
GAZP,5,20200110,1200,253.1900000,253.3000000,253.0200000,253.1700000,78100
GAZP,5,20200110,1205,253.0900000,253.3000000,253.0100000,253.2400000,91920
GAZP,5,20200110,1210,253.2400000,253.7400000,253.1100000,253.6900000,418520
GAZP,5,20200110,1215,253.6800000,253.9000000,253.3400000,253.7000000,574300
GAZP,5,20200110,1220,253.7000000,254.2700000,253.5800000,254.2000000,709470
GAZP,5,20200110,1225,254.1800000,254.3900000,254.0000000,254.3100000,1117290
GAZP,5,20200110,1230,254.3100000,254.6000000,254.2900000,254.3000000,535230
GAZP,5,20200110,1235,254.3000000,254.3800000,254.1300000,254.1900000,122470
GAZP,5,20200110,1240,254.1700000,254.3000000,254.1500000,254.2500000,209660
GAZP,5,20200110,1245,254.2500000,254.4400000,254.1500000,254.1500000,219310
GAZP,5,20200110,1250,254.1500000,254.2000000,253.8500000,253.9200000,141630
GAZP,5,20200110,1255,253.9400000,254.0000000,253.8000000,254.0000000,86290
GAZP,5,20200110,1300,254.0000000,254.0000000,253.8400000,253.9100000,63470
GAZP,5,20200110,1305,253.9000000,254.0000000,253.8100000,253.9600000,54090
GAZP,5,20200110,1310,253.9600000,254.0000000,253.9000000,254.0000000,43970
GAZP,5,20200110,1315,254.0000000,254.0000000,253.9000000,253.9000000,31920
GAZP,5,20200110,1320,253.9200000,253.9200000,253.6300000,253.7100000,109680
GAZP,5,20200110,1325,253.7000000,253.7700000,253.4100000,253.7100000,186790
GAZP,5,20200110,1330,253.7100000,253.7100000,253.3000000,253.4000000,90240
GAZP,5,20200110,1335,253.3600000,253.4500000,253.2000000,253.4000000,131400
GAZP,5,20200110,1340,253.4000000,253.4600000,253.1000000,253.1300000,141950
GAZP,5,20200110,1345,253.1300000,253.2200000,252.9100000,252.9800000,307100
GAZP,5,20200110,1350,253.0000000,253.2200000,252.9100000,253.1600000,192660
GAZP,5,20200110,1355,253.1500000,253.3000000,252.8600000,253.0000000,411670
GAZP,5,20200110,1400,253.0200000,253.2200000,252.9700000,253.1000000,153430
GAZP,5,20200110,1405,253.1000000,253.3900000,253.0700000,253.2000000,299260
GAZP,5,20200110,1410,253.2300000,253.2700000,253.0600000,253.1500000,139490
GAZP,5,20200110,1415,253.2200000,253.2300000,252.9500000,252.9800000,254540
GAZP,5,20200110,1420,252.9900000,252.9900000,252.7700000,252.9400000,118640
GAZP,5,20200110,1425,252.9400000,252.9500000,252.7200000,252.8200000,148660
GAZP,5,20200110,1430,252.8100000,253.2000000,252.7200000,253.0400000,476100
GAZP,5,20200110,1435,253.0400000,253.2000000,252.9300000,253.0400000,184870
GAZP,5,20200110,1440,253.0200000,253.0900000,252.8300000,253.0300000,196330
GAZP,5,20200110,1445,253.0300000,253.2200000,252.9100000,253.0700000,169650
GAZP,5,20200110,1450,253.0800000,253.1100000,253.0000000,253.0600000,49340
GAZP,5,20200110,1455,253.0600000,253.1300000,252.9700000,253.0400000,123840
GAZP,5,20200110,1500,253.0200000,253.1100000,252.7800000,252.8800000,407060
GAZP,5,20200110,1505,252.8900000,253.0000000,252.7200000,252.9400000,165250
GAZP,5,20200110,1510,252.9300000,252.9800000,252.7200000,252.7700000,112030
GAZP,5,20200110,1515,252.7600000,252.8800000,252.7500000,252.8400000,41400
GAZP,5,20200110,1520,252.8300000,253.1500000,252.7200000,253.0600000,172110
GAZP,5,20200110,1525,253.0700000,253.0700000,252.9000000,252.9300000,67090
GAZP,5,20200110,1530,252.9300000,253.0100000,252.7300000,252.8100000,159580
GAZP,5,20200110,1535,252.8100000,253.0000000,252.8000000,252.9900000,85530
GAZP,5,20200110,1540,252.9900000,253.0400000,252.9500000,252.9700000,53680
GAZP,5,20200110,1545,252.9700000,253.0400000,252.9600000,252.9700000,56660
GAZP,5,20200110,1550,252.9600000,252.9700000,252.7400000,252.8500000,303250
GAZP,5,20200110,1555,252.8300000,252.8600000,252.7500000,252.8000000,104930
GAZP,5,20200110,1600,252.8000000,252.8300000,252.3100000,252.3800000,642670
GAZP,5,20200110,1605,252.3800000,252.4800000,252.1600000,252.2000000,424090
GAZP,5,20200110,1610,252.2100000,252.4000000,252.0500000,252.2700000,427930
GAZP,5,20200110,1615,252.3100000,252.3600000,252.0600000,252.2500000,181900
GAZP,5,20200110,1620,252.2600000,252.3300000,252.0700000,252.2500000,184300
GAZP,5,20200110,1625,252.2500000,252.3400000,252.1000000,252.2100000,259410
GAZP,5,20200110,1630,252.2000000,252.3500000,252.0500000,252.2000000,523940
GAZP,5,20200110,1635,252.1100000,252.1200000,252.0000000,252.0500000,285060
GAZP,5,20200110,1640,252.0400000,252.2900000,251.8700000,252.1500000,655510
GAZP,5,20200110,1645,252.1100000,252.6900000,251.9100000,252.5500000,283050
GAZP,5,20200110,1650,252.5500000,252.8400000,252.5200000,252.6500000,158960
GAZP,5,20200110,1655,252.6000000,252.7800000,252.4000000,252.5400000,222790
GAZP,5,20200110,1700,252.5900000,252.6500000,252.1700000,252.3700000,168540
GAZP,5,20200110,1705,252.3700000,252.4200000,252.1200000,252.3100000,173990
GAZP,5,20200110,1710,252.3000000,252.4200000,252.1400000,252.2000000,148720
GAZP,5,20200110,1715,252.2000000,252.3000000,252.1700000,252.2200000,139070
GAZP,5,20200110,1720,252.2200000,252.3400000,252.2000000,252.3100000,198390
GAZP,5,20200110,1725,252.2500000,252.3900000,252.2000000,252.2700000,148090
GAZP,5,20200110,1730,252.3100000,252.3500000,251.7100000,251.8100000,1199220
GAZP,5,20200110,1735,251.8200000,252.0500000,251.7700000,251.8200000,164090
GAZP,5,20200110,1740,251.8400000,252.1500000,251.8100000,251.8700000,341620
GAZP,5,20200110,1745,251.9200000,252.0000000,251.7700000,251.9400000,318410
GAZP,5,20200110,1750,251.9200000,252.0000000,251.7700000,251.8300000,366250
GAZP,5,20200110,1755,251.8300000,251.8700000,251.7300000,251.8000000,243930
GAZP,5,20200110,1800,251.7600000,251.9100000,251.7200000,251.8000000,223720
GAZP,5,20200110,1805,251.8000000,252.1300000,251.7100000,251.8100000,433140
GAZP,5,20200110,1810,251.8100000,251.8300000,251.6600000,251.6600000,358280
GAZP,5,20200110,1815,251.6700000,251.7200000,251.5100000,251.5600000,283900
GAZP,5,20200110,1820,251.6000000,251.7000000,251.5100000,251.6500000,246520
GAZP,5,20200110,1825,251.6200000,251.6900000,251.3100000,251.5400000,991000
GAZP,5,20200110,1830,251.5200000,251.6100000,251.3000000,251.3800000,278740
GAZP,5,20200110,1835,251.3300000,251.6800000,251.2000000,251.6700000,446760
GAZP,5,20200110,1845,251.9000000,251.9000000,251.9000000,251.9000000,1912660
GAZP,5,20200113,1000,252.5000000,252.5000000,251.7500000,251.8000000,779880
GAZP,5,20200113,1005,251.8000000,252.0000000,251.5300000,251.8000000,434430
GAZP,5,20200113,1010,251.8000000,251.9000000,251.6000000,251.7700000,390730
GAZP,5,20200113,1015,251.7700000,251.7700000,251.0800000,251.3500000,475300
GAZP,5,20200113,1020,251.3500000,251.9500000,251.2200000,251.8300000,218050
GAZP,5,20200113,1025,251.8300000,251.9400000,251.5700000,251.7500000,256000
GAZP,5,20200113,1030,251.7500000,251.7500000,251.6100000,251.7200000,79460
GAZP,5,20200113,1035,251.7400000,251.8900000,251.6500000,251.7000000,93350
GAZP,5,20200113,1040,251.7000000,251.8500000,251.6500000,251.7600000,400130
GAZP,5,20200113,1045,251.8200000,251.8200000,251.4000000,251.4000000,279370
GAZP,5,20200113,1050,251.4700000,251.5000000,251.3000000,251.3600000,107740
GAZP,5,20200113,1055,251.4200000,251.4900000,250.7700000,250.8300000,965250
GAZP,5,20200113,1100,250.8000000,250.9400000,249.8200000,250.0200000,2659800
GAZP,5,20200113,1105,250.0000000,250.3300000,249.5900000,249.8700000,867720
GAZP,5,20200113,1110,249.9400000,250.1800000,249.6000000,250.0900000,909340
GAZP,5,20200113,1115,250.0600000,250.0900000,249.6000000,249.6800000,544780
GAZP,5,20200113,1120,249.6800000,250.0000000,249.6100000,249.9200000,232120
GAZP,5,20200113,1125,249.9200000,249.9800000,249.5900000,249.7100000,304240
GAZP,5,20200113,1130,249.7100000,249.7100000,248.6300000,248.7300000,2101340
GAZP,5,20200113,1135,248.7300000,249.3600000,248.4000000,249.2400000,1072320
GAZP,5,20200113,1140,249.2000000,250.0700000,249.1200000,249.8200000,1216240
GAZP,5,20200113,1145,249.8200000,250.2500000,249.7000000,250.0600000,477220
GAZP,5,20200113,1150,250.0700000,250.1100000,249.3200000,249.5600000,385590
GAZP,5,20200113,1155,249.5400000,249.8500000,249.2400000,249.6600000,216900
GAZP,5,20200113,1200,249.6600000,250.0800000,249.3500000,249.8300000,319200
GAZP,5,20200113,1205,249.8500000,249.9500000,249.7800000,249.9100000,141470
GAZP,5,20200113,1210,249.8600000,250.1300000,249.8400000,250.1000000,187160
GAZP,5,20200113,1215,250.1300000,250.6000000,250.0500000,250.6000000,247590
GAZP,5,20200113,1220,250.6100000,250.7700000,250.4100000,250.7000000,330700
GAZP,5,20200113,1225,250.7000000,250.7900000,250.3000000,250.3000000,547940
GAZP,5,20200113,1230,250.3000000,250.4200000,250.0300000,250.3900000,237060
GAZP,5,20200113,1235,250.3800000,250.4100000,250.0100000,250.2300000,192270
GAZP,5,20200113,1240,250.2000000,250.5400000,250.0900000,250.4800000,215590
GAZP,5,20200113,1245,250.4800000,250.6000000,250.2500000,250.2700000,120480
GAZP,5,20200113,1250,250.2500000,250.2700000,250.1500000,250.2000000,126360
GAZP,5,20200113,1255,250.2000000,250.3000000,250.0100000,250.0500000,203100
GAZP,5,20200113,1300,250.0500000,250.0800000,249.8300000,250.0500000,332880
GAZP,5,20200113,1305,250.0500000,250.2000000,249.9500000,250.2000000,126140
GAZP,5,20200113,1310,250.2000000,250.2400000,250.0000000,250.0900000,79130
GAZP,5,20200113,1315,250.0900000,250.0900000,249.8400000,249.9700000,145040
GAZP,5,20200113,1320,249.9500000,250.0200000,249.9000000,249.9200000,63360
GAZP,5,20200113,1325,249.9400000,249.9800000,249.7600000,249.9500000,107890
GAZP,5,20200113,1330,249.9700000,250.0500000,249.9000000,249.9400000,72060
GAZP,5,20200113,1335,249.9400000,250.0000000,249.6700000,249.7800000,335520
GAZP,5,20200113,1340,249.7800000,249.7800000,249.4100000,249.5700000,405060
GAZP,5,20200113,1345,249.5500000,249.8300000,248.6900000,248.8200000,1770410
GAZP,5,20200113,1350,248.8200000,248.9600000,248.5700000,248.7800000,845550
GAZP,5,20200113,1355,248.7800000,248.9200000,248.7000000,248.7800000,261150
GAZP,5,20200113,1400,248.8000000,248.8600000,248.6900000,248.7000000,176900
GAZP,5,20200113,1405,248.7000000,248.7600000,248.6200000,248.6800000,304490
GAZP,5,20200113,1410,248.6800000,248.9100000,248.6200000,248.7700000,402480
GAZP,5,20200113,1415,248.7700000,248.8800000,248.6500000,248.8600000,304090
GAZP,5,20200113,1420,248.8600000,249.1200000,248.7600000,249.0400000,325240
GAZP,5,20200113,1425,249.0200000,249.2900000,249.0000000,249.1200000,405020
GAZP,5,20200113,1430,249.1300000,249.2200000,248.8000000,248.8500000,362660
GAZP,5,20200113,1435,248.8500000,249.1300000,248.8200000,248.9400000,237060
GAZP,5,20200113,1440,248.9400000,249.2800000,248.8100000,249.2600000,167910
GAZP,5,20200113,1445,249.2600000,249.4100000,249.1200000,249.2200000,213330
GAZP,5,20200113,1450,249.2500000,249.3000000,249.0100000,249.0100000,168900
GAZP,5,20200113,1455,249.0200000,249.0200000,248.5900000,248.6200000,737590
